episode,reward,agent_loss
419.0,12.0,95.85922241210938
420.0,8.0,87.32760620117188
421.0,12.0,107.43525695800781
422.0,5.0,51.63499450683594
423.0,10.0,57.802635192871094
424.0,11.0,114.25997924804688
425.0,12.0,123.01618957519531
426.0,12.0,81.8238296508789
427.0,12.0,67.81529235839844
428.0,12.0,74.65660095214844
429.0,11.0,169.48355102539062
430.0,12.0,82.86797332763672
431.0,12.0,116.38055419921875
432.0,12.0,81.98452758789062
433.0,10.0,63.27161407470703
434.0,12.0,80.11746215820312
435.0,12.0,119.5943603515625
436.0,12.0,123.66017150878906
437.0,10.0,102.16241455078125
438.0,10.0,138.2382049560547
439.0,12.0,91.02696228027344
440.0,12.0,52.39522171020508
441.0,11.0,105.55119323730469
442.0,10.0,171.3839111328125
443.0,6.0,132.22320556640625
444.0,12.0,136.33230590820312
445.0,9.0,110.049560546875
446.0,9.0,124.38335418701172
447.0,12.0,93.075439453125
448.0,12.0,28.31183433532715
449.0,10.0,96.34454345703125
450.0,10.0,117.45146179199219
451.0,11.0,124.41473388671875
452.0,11.0,57.27626419067383
453.0,10.0,101.78594970703125
454.0,10.0,83.14677429199219
455.0,12.0,52.842281341552734
456.0,9.0,79.94976806640625
457.0,12.0,113.59080505371094
458.0,12.0,105.31607055664062
459.0,12.0,109.59614562988281
460.0,12.0,53.34260177612305
461.0,8.0,153.95004272460938
462.0,10.0,85.21421813964844
463.0,11.0,123.27352905273438
464.0,12.0,94.9569320678711
465.0,11.0,101.50723266601562
466.0,9.0,143.52572631835938
467.0,12.0,142.5521697998047
468.0,12.0,97.06675720214844
469.0,12.0,44.230838775634766
470.0,10.0,65.9963607788086
471.0,12.0,147.25006103515625
472.0,11.0,61.40318298339844
473.0,7.0,88.00177001953125
474.0,11.0,49.2590217590332
475.0,12.0,81.57219696044922
476.0,7.0,145.969970703125
477.0,11.0,142.84228515625
478.0,12.0,104.51470947265625
479.0,12.0,64.53900146484375
480.0,12.0,75.48628234863281
481.0,12.0,141.2423858642578
482.0,12.0,141.93679809570312
483.0,10.0,137.5858154296875
484.0,10.0,88.95994567871094
485.0,12.0,93.3768310546875
486.0,10.0,130.8462677001953
487.0,11.0,57.242862701416016
488.0,10.0,91.55253601074219
489.0,12.0,92.65521240234375
490.0,10.0,150.49444580078125
491.0,9.0,104.04524230957031
492.0,10.0,83.86349487304688
493.0,12.0,79.70057678222656
494.0,12.0,101.03524780273438
495.0,12.0,75.24574279785156
496.0,12.0,112.90496826171875
497.0,12.0,76.93852233886719
498.0,12.0,139.48416137695312
499.0,10.0,69.88223266601562
500.0,12.0,120.82307434082031
